'111,,Скважина,Дата,ГТМ,Метод,Характер работы,Состояние,"Время работы, ч",Время накопления,"Нефть, т","Вода, т","Жидкость, т","Попутный газ, м3","Простой, ч",Причина простоя,"Qж, т/сут","Обводненность (вес), %","Добыча растворенного газа, м3","Дебит попутного газа, м3/сут",Дата_2,Пласт МЭР,Куст,Тип скважины,Диаметр экспл.колонны,Диаметр НКТ,Диаметр штуцера,Глубина верхних дыр перфорации,Удлинение,Тип насоса,Производительность ЭЦН,Напор,Частота,Коэффициент сепарации,Глубина спуска,Буферное давление,Давление в линии,Пластовое давление,Динамическая высота,Затрубное давление,Давление на приеме,Забойное давление,Обводненность,Давление наcыщения,Газовый фактор,Температура пласта,SKIN,JD факт,Вязкость нефти в пластовых условиях,Вязкость воды в пластовых условиях,Вязкость жидкости в пласт. условиях,объемный коэффициент,Плотность нефти,Плотность воды,Высота перфорации,Удельный коэффициент,Коэффициент продуктивности,ТП - Забойное давление,ТП - JD опт.,ТП - SKIN,К пр от стимуляции,Глубина спуска.1,КВЧ,Время до псевдоуст-ся режима,Дата запуска после КРС,Дата пуска,Дата останова,Радиус контура питания,Номер бригады,Дата ввода в эксплуатацию,Назначение по проекту,Замерное забойное давление,Нефтенасыщенная толщина,Плотность раствора глушения,Глубина текущего забоя,Тип дополнительного оборудования,Мощность ПЭД,I X/X,Ток номинальный,Ток рабочий,Тип ГЗУ,ДНС,Пластовое давление начальное,Характеристический дебит жидкости,Время в работе,Время в накоплении,ГП - Забойное давление,ГП(ИДН) Дебит жидкости,ГП(ИДН) Дебит жидкости скорр-ый,ГП(ИДН) Прирост дефита нефти,ГП(ГРП) Дебит жидкости,ГП(ГРП) Дебит жидкости скорр-ый'
'591.0,ad117d3e55e2e94c48a19c4837d2acc6,2007-12-01,0.0,1.0,1.0,1.0,744.0,0.0,964.0,43.0,1007.0,99943.0,0.0,0,32.48,4.3,99943.0,3223.97,2010-09-13,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'592.0,ad117d3e55e2e94c48a19c4837d2acc6,2008-01-01,0.0,1.0,1.0,1.0,672.0,0.0,847.0,36.0,883.0,87856.0,0.0,0,31.54,4.1,87856.0,3137.71,2010-09-13,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'593.0,ad117d3e55e2e94c48a19c4837d2acc6,2008-01-29,0.0,1.0,1.0,1.0,744.0,0.0,949.0,44.0,993.0,98571.0,0.0,0,32.03,4.4,98571.0,3179.71,2010-09-13,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'594.0,b2938a34b5e8f8055890bd2d31a02d63,1999-03-01,0.0,1.0,1.0,1.0,720.0,0.0,911.0,725.0,1636.0,118230.0,0.0,0,54.53,44.3,118230.0,3941.0,2002-03-29,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'595.0,b2938a34b5e8f8055890bd2d31a02d63,1999-03-31,0.0,1.0,1.0,1.0,744.0,0.0,795.0,932.0,1727.0,103161.0,0.0,0,55.71,54.0,103161.0,3327.77,2002-03-29,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'596.0,b2938a34b5e8f8055890bd2d31a02d63,1999-05-01,0.0,1.0,1.0,1.0,600.0,0.0,452.0,688.0,1140.0,58084.0,120.0,3,45.6,60.4,58084.0,2323.36,2002-03-29,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'597.0,b2938a34b5e8f8055890bd2d31a02d63,1999-05-31,0.0,1.0,1.0,1.0,624.0,0.0,513.0,538.0,1051.0,66109.0,120.0,3,40.42,51.2,66109.0,2542.65,2002-03-29,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'598.0,b2938a34b5e8f8055890bd2d31a02d63,1999-07-01,0.0,1.0,1.0,1.0,744.0,0.0,641.0,475.0,1116.0,83146.0,0.0,0,36.0,42.6,83146.0,2682.13,2002-03-29,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'599.0,b2938a34b5e8f8055890bd2d31a02d63,1999-08-01,0.0,1.0,1.0,1.0,720.0,0.0,714.0,437.0,1151.0,92131.0,0.0,0,38.37,38.0,92131.0,3071.03,2002-03-29,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'600.0,0a22a6cdb29e75c847ff3dda0d04faa8,1999-07-01,0.0,1.0,1.0,1.0,744.0,0.0,588.0,271.0,859.0,76134.0,0.0,0,27.71,31.5,76134.0,2455.94,2002-07-03,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'601.0,0a22a6cdb29e75c847ff3dda0d04faa8,1999-08-01,1.0,5.0,2.0,1.0,600.0,0.0,23.0,11.0,34.0,3004.0,48.0,9,34.0,32.4,3004.0,120.16,2002-07-03,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'602.0,0a22a6cdb29e75c847ff3dda0d04faa8,1999-08-31,0.0,1.0,2.0,1.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2002-07-03,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'603.0,0a22a6cdb29e75c847ff3dda0d04faa8,1999-10-01,0.0,1.0,2.0,1.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2002-07-03,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'604.0,0a22a6cdb29e75c847ff3dda0d04faa8,1999-10-31,0.0,1.0,2.0,1.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2002-07-03,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'605.0,0a22a6cdb29e75c847ff3dda0d04faa8,1999-12-01,0.0,1.0,2.0,1.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2002-07-03,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
'606.0,f521b8340bd2d4a23591df9e20b1d941,1999-03-31,0.0,1.0,1.0,1.0,744.0,0.0,1884.0,2203.0,4087.0,245382.0,0.0,0,131.84,53.9,245382.0,7915.55,2002-04-25,0.0,0.0,0.0,146.9736842105263,69.71235555555555,23.17460317460317,2963.08947368421,384.58400881057264,0.0,72.70044052863436,2366.409691629956,50.592389380530975,0.7,2770.856052631579,16.972907488986785,15.746740088105726,187.55424778761062,2455.0800884955747,16.887929515418502,38.8456953642384,54.688051354099045,38.88171052631578,100.61754385964912,81.49218421052633,93.65789473684212,999999.0,0.2908122913190041,42005.974386223344,1.207938596491228,0.5,1.3370650232633892,1.2007631578947369,0.8554342105263157,1.0196447368421049,27.221929824561403,2.19549746367168,0.2688011848513476,44.812997597657116,1.0229311250798934,-6.0005815298846015,0.8795761515831062,2657.8935064935063,100.2193832599119,467.2226125084668,42069.26429022497,42068.98225207115,42070.26529300684,250.0,0.0,41089.526315789466,0.0,53.14109589041096,0.0,11.323684210526313,0.7639533034623625,3043.664912280702,90.01754385964912,13.511627906976745,33.3702479338843,21.983117647058826,0.0,0.0,257.74122807017545,243.95856337210083,12.5,11.5,28.254218117548948,34.75716776970592,34.75716776970592,2.6050920884203337,109.68629905864628,109.68629905864628'
