,Скважина,Дата,ГТМ,Метод,Характер работы,Состояние,"Время работы, ч",Время накопления,"Нефть, т","Попутный газ, м3","Простой, ч",Причина простоя,"Обводненность (вес), %","Добыча растворенного газа, м3","Дебит попутного газа, м3/сут",Тип скважины,Диаметр НКТ,Диаметр штуцера,Глубина верхних дыр перфорации,Удлинение,Тип насоса,Производительность ЭЦН,Напор,Частота,Коэффициент сепарации,Глубина спуска,Буферное давление,Давление в линии,Пластовое давление,Динамическая высота,Затрубное давление,Давление на приеме,Забойное давление,Обводненность,Давление наcыщения,Газовый фактор,Температура пласта,JD факт,Вязкость нефти в пластовых условиях,Вязкость воды в пластовых условиях,Вязкость жидкости в пласт. условиях,объемный коэффициент,Плотность нефти,Плотность воды,Высота перфорации,Удельный коэффициент,Коэффициент продуктивности,ТП - Забойное давление,ТП - JD опт.,ТП - SKIN,К пр от стимуляции,Глубина спуска.1,КВЧ,Время до псевдоуст-ся режима,Дата запуска после КРС,Дата пуска,Дата останова,Радиус контура питания,Номер бригады,Дата ввода в эксплуатацию,Назначение по проекту,Замерное забойное давление,Нефтенасыщенная толщина,Плотность раствора глушения,Глубина текущего забоя,Тип дополнительного оборудования,Мощность ПЭД,I X/X,Ток номинальный,Ток рабочий,Тип ГЗУ,ДНС,Пластовое давление начальное,Характеристический дебит жидкости,Время в работе,Время в накоплении,ГП - Забойное давление,ГП(ИДН) Дебит жидкости,ГП(ИДН) Дебит жидкости скорр-ый,ГП(ИДН) Прирост дефита нефти,ГП(ГРП) Дебит жидкости,ГП(ГРП) Дебит жидкости скорр-ый
2503.0,ea58b01a7a79e5e1367b46d41d1ce1de,2013-07-01,0.0,1.0,1.0,1.0,744.0,0.0,"636,48",60689.0,0.0,0,"46,6","60688,58","1957,70",1.0,67.3,0.0,3044.0,411.39,3.0,125.0,2600.0,50.0,0.7,2760.0,19.0,18.0,277.225,2560.25,19.5,27.75,59.60813157824249,32.5,80.0,57.0,92.0,0.4181637834581513,1.38,0.5,1.4617398875843302,1.1440000000000001,0.867,1.003,10.0,0.7693323080559618,0.10529902702031356,50.0,1.1930198381928852,-6.234318002290743,0.2965284116907945,2760.0,115.0,294.528639634184,42582.5840277778,42582.5840277778,42545.0,250.0,2.0,42563.0,1.0,0.0,3.0,1.105694538879665,3092.8,0.0,0.0,0.0,0.0,25.0,2.0,2.0,277.0,58.68955183602275,0.0,0.0,28.0,24.937501486195025,24.937501486195025,1.2597776989863323,70.19915690105233,70.19915690105233
2504.0,ea58b01a7a79e5e1367b46d41d1ce1de,2013-08-01,0.0,1.0,1.0,1.0,720.0,0.0,"411,50",38666.0,0.0,0,"39,3","38666,23","1288,87",1.0,67.3,0.0,3044.0,411.39,3.0,125.0,2600.0,50.0,0.7,2760.0,19.0,18.0,280.0,2587.0,19.2,0.0,56.0112377924199,35.0,80.0,57.0,92.0,0.4171333924937271,1.38,0.5,1.46839753138966,1.1440000000000001,0.867,1.003,10.0,0.9439995614680359,0.128645668383395,50.0,1.11266858958997,-6.17530580253558,0.339820932692216,2760.0,120.0,236.95734664082298,42582.5840277778,42582.5840277778,42545.0,250.0,2.0,42563.0,1.0,0.0,3.0,1.1167624524711202,3092.8,0.0,0.0,0.0,0.0,25.0,2.0,2.0,277.0,72.0142786359246,0.0,0.0,28.0,30.818003378148198,30.818003378148198,1.29503980375544,81.4065703359973,81.4065703359973
2505.0,ea58b01a7a79e5e1367b46d41d1ce1de,2013-08-31,0.0,1.0,1.0,1.0,744.0,0.0,"361,73",34735.0,0.0,0,"40,1","34734,75","1120,48",1.0,67.3,0.0,3044.0,411.39,3.0,125.0,2600.0,50.0,0.7,2760.0,19.0,18.0,280.0,2520.0,19.8,37.0,60.733928257715704,30.0,80.0,57.0,92.0,0.418497435033181,1.38,0.5,1.455082243779,1.1440000000000001,0.867,1.003,10.0,0.766119525468893,0.105360060362152,50.0,1.191070892571,-6.23446542313709,0.297922122861182,2760.0,100.0,289.32724727172797,42582.5840277778,42582.5840277778,42545.0,250.0,2.0,42563.0,1.0,0.0,3.0,1.1167624524711202,3092.8,0.0,0.0,0.0,0.0,25.0,2.0,2.0,277.0,58.4444603869738,0.0,0.0,28.0,25.1954463093821,25.1954463093821,1.36883036516403,71.2440826734997,71.2440826734997
2506.0,ea58b01a7a79e5e1367b46d41d1ce1de,2013-10-01,0.0,1.0,1.0,1.0,720.0,0.0,"353,54",34202.0,0.0,1,"38,1","34201,88","1140,06",1.0,67.3,0.0,3044.0,411.39,3.0,125.0,2600.0,50.0,0.7,2760.0,19.0,18.0,280.0,2564.0,19.5,37.0,60.95349416515229,35.0,80.0,57.0,92.0,0.41871305225835204,1.38,0.5,1.46839753138966,1.1440000000000001,0.867,1.003,10.0,0.6689787113322321,0.0911665820265438,50.0,1.24221479334323,-6.2690322520773805,0.268857094705832,2760.0,120.0,334.37182308851897,42582.5840277778,42582.5840277778,42545.0,250.0,2.0,42563.0,1.0,0.0,3.0,1.1167624524711202,3092.8,0.0,0.0,0.0,0.0,25.0,2.0,2.0,277.0,51.0339424781739,0.0,0.0,28.0,21.8396162744871,21.8396162744871,1.1268837514871899,64.4066679974817,64.4066679974817
2507.0,ea58b01a7a79e5e1367b46d41d1ce1de,2013-10-31,0.0,1.0,1.0,1.0,742.0,0.0,"433,52",42400.0,2.0,1,"30,8","42399,96","1371,43",1.0,67.3,0.0,3044.0,411.39,3.0,125.0,2600.0,50.0,0.7,2760.0,19.0,18.0,268.9,2570.0,19.5,37.0,60.7338660976821,30.0,80.0,57.0,92.0,0.418311254047345,1.38,0.5,1.455082243779,1.1440000000000001,0.867,1.003,10.0,0.6982314339546861,0.0960237973091634,50.0,1.2261250772673402,-6.25846853141292,0.279513496503948,2760.0,120.0,317.458141535666,42582.5840277778,42582.5840277778,42545.0,250.0,2.0,42563.0,1.0,0.0,3.0,1.0724907981053,3092.8,0.0,0.0,0.0,0.0,25.0,2.0,2.0,277.0,53.2655258430187,0.0,0.0,28.0,21.8969399827627,21.8969399827627,1.24835687553867,63.73930659723061,63.73930659723061
2508.0,2423ea586bac0b9b070da889788ed34e,2013-05-01,0.0,3.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,67.7,0.0,2744.0,128.69,14.0,50.0,2600.0,50.0,0.7,2490.0,19.5,18.5,272.25,1774.75,18.9,24.75,93.92274557675104,28.5,80.0,57.0,92.0,0.4210726333894628,1.38,0.5,1.4513381026190049,1.1440000000000001,0.867,1.003,41.0,0.6040974669726861,0.3413638049064552,50.0,1.2872226337445123,-6.294233647392403,1.0293908240327572,0.0,100.0,382.2079593647205,42566.5840277778,42566.5840277778,42532.0,250.0,1.25,42547.0,1.0,0.0,12.8,1.0930348601121875,2811.0,0.0,22.0,0.0,31.9,20.35,1.0,2.0,277.0,188.94599621732075,0.0,0.0,28.5,78.80104589851,78.80104589851,12.504222517659006,237.695997056846,237.695997056846
2509.0,2423ea586bac0b9b070da889788ed34e,2013-05-31,0.0,2.0,1.0,1.0,394.0,0.0,"356,79",33860.0,0.0,0,"52,3","33860,49","2062,57",1.0,67.7,0.0,2744.0,128.69,14.0,50.0,2600.0,50.0,0.7,2490.0,19.5,18.5,272.25,1774.75,18.9,24.75,93.92274557675104,28.5,80.0,57.0,92.0,0.4210726333894628,1.38,0.5,1.4513381026190049,1.1440000000000001,0.867,1.003,41.0,0.6040974669726861,0.3413638049064552,50.0,1.2872226337445123,-6.294233647392403,1.0293908240327572,0.0,100.0,382.2079593647205,42566.5840277778,42566.5840277778,42532.0,250.0,1.25,42547.0,1.0,0.0,12.8,1.0930348601121875,2811.0,0.0,22.0,0.0,31.9,20.35,1.0,2.0,277.0,188.94599621732075,0.0,0.0,28.5,78.80104589851,78.80104589851,12.504222517659006,237.695997056846,237.695997056846
2510.0,2423ea586bac0b9b070da889788ed34e,2013-07-01,0.0,1.0,1.0,1.0,743.0,0.0,"784,11",74765.0,1.0,1,"60,4","74765,07","2415,02",1.0,67.7,0.0,2744.0,128.69,14.0,50.0,2600.0,43.0,0.7,2490.0,19.0,18.0,270.0,995.0,15.2,0.0,143.887949377793,30.0,80.0,57.0,92.0,0.4214507527172921,1.38,0.5,1.455082243779,1.1440000000000001,0.867,1.003,41.0,0.822689476587725,0.4638731961884289,50.0,1.16413803876221,-6.21504135101091,1.2820143620088402,0.0,80.0,269.432464730696,42566.5840277778,42566.5840277778,42532.0,250.0,2.0,42547.0,1.0,0.0,12.8,1.08400151416085,2811.0,0.0,22.0,0.0,31.9,21.0,1.0,2.0,277.0,257.315898890207,0.0,0.0,28.0,106.290325678686,106.290325678686,29.003948654394303,293.756408394245,293.756408394245
2511.0,2423ea586bac0b9b070da889788ed34e,2013-08-01,0.0,1.0,1.0,1.0,720.0,0.0,"943,47",88653.0,0.0,0,"39,4","88652,84","2955,09",1.0,67.7,0.0,2744.0,128.69,14.0,50.0,2600.0,51.0,0.7,2490.0,19.0,18.0,273.0,1815.0,19.5,0.0,90.6786403958192,26.0,80.0,57.0,92.0,0.4214507527172921,1.38,0.5,1.4446026295955101,1.1440000000000001,0.867,1.003,41.0,0.599724198708912,0.3406073766388039,50.0,1.28286893241803,-6.294543152278888,1.03735037643519,0.0,120.0,366.940081582824,42566.5840277778,42566.5840277778,42532.0,250.0,1.0,42547.0,1.0,0.0,12.8,1.0960459754293002,2811.0,0.0,22.0,0.0,31.9,21.0,1.0,2.0,277.0,187.5781515002,0.0,0.0,28.0,78.9577557942587,78.9577557942587,10.8155989624805,240.472941320088,240.472941320088
2512.0,2423ea586bac0b9b070da889788ed34e,2013-08-31,0.0,1.0,1.0,1.0,741.0,0.0,"896,38",86073.0,3.0,1,"42,4","86073,49","2787,81",1.0,67.7,0.0,2744.0,128.69,14.0,50.0,2600.0,52.0,0.7,2490.0,20.0,19.0,273.0,2100.0,20.4,52.0,72.66635621184359,20.0,80.0,57.0,92.0,0.420947889293092,1.38,0.5,1.42916321458161,1.1440000000000001,0.867,1.003,41.0,0.47009899078452105,0.26987233526583,50.0,1.3699529058550801,-6.3440939112431805,0.8777142244236159,0.0,120.0,463.11711961303496,42566.5840277778,42566.5840277778,42532.0,250.0,1.0,42547.0,1.0,0.0,12.8,1.0960459754293002,2811.0,0.0,22.0,0.0,31.9,19.7,1.0,2.0,277.0,147.03475348052496,0.0,0.0,29.0,62.3158741483255,62.3158741483255,5.767890309278541,202.67186369251598,202.67186369251598
2513.0,2423ea586bac0b9b070da889788ed34e,2013-10-01,0.0,1.0,1.0,1.0,718.0,0.0,"761,10",73630.0,2.0,1,"38,7","73630,21","2461,18",1.0,67.7,0.0,2744.0,128.69,14.0,50.0,2600.0,54.0,0.7,2490.0,20.0,19.0,273.0,2189.0,20.5,47.0,68.45803632154839,38.0,80.0,57.0,92.0,0.420441138830175,1.38,0.5,1.4765043225199,1.1440000000000001,0.867,1.003,41.0,0.523877201809586,0.291102311532758,50.0,1.3319306579427301,-6.323256175036629,0.920484333263382,0.0,80.0,429.342171532327,42566.5840277778,42566.5840277778,42532.0,250.0,1.0,42547.0,1.0,0.0,12.8,1.0960459754293002,2811.0,0.0,22.0,0.0,31.9,19.7,1.0,2.0,277.0,163.855180998351,0.0,0.0,29.0,67.6402279727698,67.6402279727698,4.4294521444826795,213.88277482053505,213.88277482053505
2514.0,1c3e7c589196c5cea949827dcfc3de64,2013-08-01,0.0,3.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,7,"0,0","0,00","0,00",1.0,67.2,0.0,2952.0,334.58,3.0,125.0,2600.0,49.25,0.7,2685.0,20.25,19.4,249.975,2398.75,20.6,46.0,69.32601496215742,55.75,80.0,57.0,92.0,0.41977152042477295,1.38,0.5,1.526435507853083,1.1440000000000001,0.867,1.003,7.0,1.7295832482484952,0.158534026061849,50.500968933105476,0.9367167332308066,-6.001650917065867,0.3460529919594122,2685.0,75.0,143.4824691688407,42649.5840277778,42649.5840277778,42605.0,250.0,1.0,42626.0,1.0,0.0,2.4,1.0027956919409196,3001.5,0.0,63.0,0.0,0.0,27.95,2.0,2.0,277.0,92.36051215827663,0.0,0.0,29.4,33.97156300995303,33.97156300995303,2.028296164796007,73.81625116470462,73.81625116470462
2515.0,1c3e7c589196c5cea949827dcfc3de64,2013-08-31,0.0,2.0,1.0,1.0,610.0,0.0,"371,38",35661.0,0.0,0,"33,6","35661,31","1403,07",1.0,67.2,0.0,2952.0,334.58,3.0,125.0,2600.0,49.25,0.7,2685.0,20.25,19.4,249.975,2398.75,20.6,46.0,69.32601496215742,55.75,80.0,57.0,92.0,0.41977152042477295,1.38,0.5,1.526435507853083,1.1440000000000001,0.867,1.003,7.0,1.7295832482484952,0.158534026061849,50.500968933105476,0.9367167332308066,-6.001650917065867,0.3460529919594122,2685.0,75.0,143.4824691688407,42649.5840277778,42649.5840277778,42605.0,250.0,1.0,42626.0,1.0,0.0,2.4,1.0027956919409196,3001.5,0.0,63.0,0.0,0.0,27.95,2.0,2.0,277.0,92.36051215827663,0.0,0.0,29.4,33.97156300995303,33.97156300995303,2.028296164796007,73.81625116470462,73.81625116470462
2516.0,1c3e7c589196c5cea949827dcfc3de64,2013-10-01,0.0,1.0,1.0,1.0,720.0,0.0,"305,88",29592.0,0.0,1,"55,9","29591,70","986,39",1.0,67.2,0.0,2952.0,334.58,3.0,125.0,2600.0,47.0,0.7,2685.0,19.0,18.6,270.0,2197.0,19.0,69.0,92.30420282376328,60.0,80.0,57.0,92.0,0.4214507527172921,1.38,0.5,1.53880463871543,1.1440000000000001,0.867,1.003,7.0,2.59496780859857,0.236218304917868,50.0,0.8329652699544509,-5.8735157653939805,0.4671211963223329,2685.0,140.0,90.3337079372167,42649.5840277778,42649.5840277778,42605.0,250.0,1.0,42626.0,1.0,0.0,2.4,1.0831276600622,3001.5,0.0,63.0,0.0,0.0,28.0,2.0,2.0,277.0,138.57243129471502,0.0,0.0,28.6,54.746385189772504,54.746385189772504,4.4291163838131125,108.260860448818,108.260860448818
2517.0,1c3e7c589196c5cea949827dcfc3de64,2013-10-31,0.0,1.0,1.0,1.0,742.0,0.0,"303,79",29712.0,2.0,2,"57,1","29711,74","961,03",1.0,67.2,0.0,2952.0,334.58,3.0,125.0,2600.0,50.0,0.7,2685.0,20.0,19.0,243.3,2455.0,20.5,39.0,62.1416346847997,50.0,80.0,57.0,92.0,0.41917232763698203,1.38,0.5,1.50984682713348,1.1440000000000001,0.867,1.003,7.0,1.5135061408157802,0.140415922523411,50.0,0.9572333444036759,-6.029368654131991,0.31909743097397497,2685.0,60.0,151.96620854958599,42649.5840277778,42649.5840277778,42605.0,250.0,1.0,42626.0,1.0,0.0,2.4,0.9760183692338259,3001.5,0.0,63.0,0.0,0.0,28.0,2.0,2.0,277.0,80.8218988371924,0.0,0.0,29.0,28.6154318943118,28.6154318943118,1.4372397261841698,65.0290269051452,65.0290269051452
2518.0,1c3e7c589196c5cea949827dcfc3de64,2013-12-01,0.0,1.0,1.0,1.0,744.0,0.0,"260,19",25586.0,0.0,0,"62,6","25585,79","825,35",1.0,67.2,0.0,2952.0,334.58,3.0,125.0,2600.0,50.0,0.7,2685.0,20.0,19.0,243.3,2458.0,20.5,40.0,63.3900660515335,56.0,80.0,57.0,92.0,0.419691620877407,1.38,0.5,1.52708923512748,1.1440000000000001,0.867,1.003,7.0,1.4345392895367302,0.13158703234994,50.0,0.9721576647987492,-6.04540627863033,0.303695899977319,2685.0,40.0,162.162448569613,42649.5840277778,42649.5840277778,42605.0,250.0,1.0,42626.0,1.0,0.0,2.4,0.9760183692338259,3001.5,0.0,63.0,0.0,0.0,28.0,2.0,2.0,277.0,76.6050339739106,0.0,0.0,29.0,26.8990718964045,26.8990718964045,1.2680669470404098,62.08163298651179,62.08163298651179
2519.0,1c3e7c589196c5cea949827dcfc3de64,2014-01-01,0.0,1.0,1.0,1.0,672.0,0.0,"216,25",21639.0,0.0,0,"65,0","21639,43","772,84",1.0,67.2,0.0,2952.0,334.58,3.0,125.0,2600.0,50.0,0.7,2685.0,22.0,21.0,243.3,2485.0,22.4,36.0,59.4681562885332,57.0,80.0,57.0,92.0,0.41877138046741097,1.38,0.5,1.53000133043594,1.1440000000000001,0.867,1.003,7.0,1.3753197540428999,0.12591484445617698,52.003875732421896,0.9845106537663508,-6.0583129701071705,0.294297440564022,2685.0,60.0,169.467511618947,42649.5840277778,42649.5840277778,42605.0,250.0,1.0,42626.0,1.0,0.0,2.4,0.9760183692338259,3001.5,0.0,63.0,0.0,0.0,27.8,2.0,2.0,277.0,73.44268452728859,0.0,0.0,31.0,25.625363059323305,25.625363059323305,0.978761602146337,59.893484318343496,59.893484318343496
2520.0,c43a70eed6be2ca0ba61719163fcad10,2005-03-01,0.0,1.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,10,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2521.0,c43a70eed6be2ca0ba61719163fcad10,2005-03-31,1.0,1.0,3.0,1.0,288.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2522.0,c43a70eed6be2ca0ba61719163fcad10,2005-05-01,0.0,1.0,2.0,1.0,720.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2523.0,c43a70eed6be2ca0ba61719163fcad10,2005-05-31,0.0,1.0,2.0,1.0,744.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2524.0,c43a70eed6be2ca0ba61719163fcad10,2005-07-01,0.0,1.0,2.0,1.0,744.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2525.0,c43a70eed6be2ca0ba61719163fcad10,2005-08-01,0.0,1.0,2.0,1.0,720.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2526.0,2abe5d8b51f5021f947961f3222c48c1,2004-03-30,1.0,3.0,1.0,2.0,0.0,0.0,"0,00",0.0,0.0,0,"0,0","0,00","0,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2527.0,2abe5d8b51f5021f947961f3222c48c1,2004-04-30,1.0,2.0,1.0,1.0,690.0,0.0,"4357,00",502205.0,6.0,15,"9,3","502205,00","17468,00",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
2528.0,2abe5d8b51f5021f947961f3222c48c1,2004-05-30,0.0,1.0,1.0,1.0,744.0,0.0,"3583,00",407717.0,0.0,0,"12,9","407717,00","13152,16",1.0,66.78069306930692,27.15887096774193,3105.685577264653,479.9311355570529,0.0,99.01489757914341,2424.1729559748433,50.04872670807453,0.7000000000000001,2853.1861827956986,20.18941798941799,18.814942630185353,262.9134353369764,2323.172419928825,19.579964381122,55.62930719656283,71.93162135037728,23.388614273204908,99.90933333333334,70.74236998254798,92.04428822495605,0.3222122602740506,1.335449300699301,0.5,1.392471520554655,1.1699162303664925,0.8617382198952879,1.0157083769633508,36.09571936056839,3.742329360229473,0.2829196403898712,48.221973051250956,1.1969521157658212,-5.950202176668282,0.6504305216062959,2782.7365322580645,124.7534351145038,1399.3294432118598,42118.22692180151,42109.60223240256,42069.66600572612,250.0,2.477970297029703,42078.64921465969,0.0,65.9924932735426,13.332257769652653,1.0384247176597197,3322.135149384885,0.0,72.55463414634147,14.042105263157893,33.56677419354839,22.93096404793609,0.0,0.0,269.0789649122807,253.0252295338702,10.157142857142855,12.06,29.79708592387981,58.99643222442025,58.99643222442025,7.954614382663871,127.84131633262652,127.84131633262652
